A_PARTY,B_PARTY,START_DTTM,END_DTTM,A_NETWORK,B_NETWORK,RESERVED
9897933280,9416797455,1588289889,1588290087,Airtel,BSNL,
9779139251,9791291523,1619072323,1619072499,BSNL,BSNL,
9801771270,9555766406,1621513145,1621513216,Vi,Vi,
9534451171,9378790289,1612834811,1612834953,BSNL,Jio,
9388822224,9818980857,1647470280,1647470320,Airtel,Jio,
9638837577,9307045157,1648806835,1648806973,Jio,Jio,
9338476343,9706520249,1639533164,1639533307,BSNL,Jio,
9818980857,9346467170,1627311909,1627311971,Jio,Vi,
9770730856,9898640473,1622658480,1622658583,Airtel,Jio,
9709868041,9629421274,1618274552,1618274579,Jio,Vi,
9398509367,9877729242,1595330736,1595330905,BSNL,Vi,
9893602007,9292077159,1634139529,1634139694,BSNL,BSNL,
9865450535,9295033674,1642762636,1642762728,BSNL,Vi,
9798977587,9555766406,1622189085,1622189177,BSNL,Vi,
9491304591,9601837840,1596950203,1596950356,BSNL,Airtel,
9307253379,9346779484,1626221123,1626221227,BSNL,Airtel,
9292476642,9578029486,1609112179,1609112232,Vi,Vi,
9780116924,9489615584,1622124260,1622124455,Airtel,Airtel,
9742741877,9868171459,1604633805,1604633868,Jio,BSNL,
9868171459,9453995384,1594949756,1594949780,BSNL,Airtel,
9877362273,9897750872,1623211882,1623212046,Jio,Airtel,
9781016304,9778448476,1592966035,1592966052,Airtel,Airtel,
9547777823,9861369598,1637069078,1637069157,BSNL,Vi,
9886246158,9643235513,1608552701,1608552825,Vi,Jio,
9625202945,9631238356,1631917654,1631917791,Jio,Airtel,
9358752096,9220854608,1592437633,1592437814,Airtel,Airtel,
9781962335,9666175180,1620416007,1620416060,BSNL,Airtel,
9646068688,9581668172,1631957750,1631957790,Airtel,Airtel,
9840343284,9829484621,1638616764,1638616906,Airtel,Jio,
9355036184,9307253379,1629310101,1629310288,Airtel,BSNL,
9829750398,9425821705,1610212544,1610212578,Vi,Jio,
9616641863,9517207773,1598033439,1598033447,BSNL,Jio,
9346467170,9693948834,1647253815,1647253950,Vi,Vi,
9303780971,9589334516,1643814478,1643814603,BSNL,Airtel,
9779139251,9768101780,1625193305,1625193343,BSNL,Airtel,
9220769519,9829750398,1639802650,1639802696,BSNL,Vi,
9593622934,9653236366,1638185726,1638185735,Vi,Vi,
9288621188,9865450535,1608786985,1608787065,Airtel,BSNL,
9784474511,9254776719,1624002119,1624002317,BSNL,BSNL,
9532956637,9295033674,1645310296,1645310421,Jio,Vi,
9307253379,9669388178,1639302931,1639302942,BSNL,Vi,
9482413687,9877362273,1650922140,1650922225,BSNL,Jio,
9531922484,9454394468,1625308539,1625308660,Airtel,Airtel,
9619186870,9467186867,1611390284,1611390434,Vi,BSNL,
9593655477,9388822224,1603509824,1603509832,Jio,Airtel,
9784474511,9893602007,1610727738,1610727843,BSNL,BSNL,
9611894289,9416319106,1606274667,1606274757,Jio,Vi,
9240749867,9358752096,1589407788,1589407968,BSNL,Airtel,
9220117853,9292476642,1611781265,1611781341,Jio,Vi,
9867275816,9744414206,1611809237,1611809330,Airtel,Vi,
9744414206,9602075727,1622669910,1622670100,Vi,BSNL,
9475646366,9897933280,1647504726,1647504882,Vi,Airtel,
9555351555,9489615584,1589349951,1589350028,BSNL,Airtel,
9826445625,9502504251,1612962180,1612962240,Jio,BSNL,
9789630244,9487533669,1650992221,1650992274,Airtel,Jio,
9342363381,9883060962,1633943960,1633944044,Jio,Vi,
9519721735,9560881383,1606795915,1606795949,BSNL,BSNL,
9221615756,9388475295,1628659102,1628659167,Airtel,BSNL,
9305499043,9666224210,1596208234,1596208424,BSNL,Vi,
9286675126,9693948834,1639392735,1639392779,Vi,Vi,
9337263520,9451710153,1616798359,1616798485,Airtel,Jio,
9293404891,9669388178,1588795445,1588795571,BSNL,Vi,
9679943568,9297901066,1644290800,1644290985,Airtel,Vi,
9388475295,9482413687,1641328484,1641328547,BSNL,BSNL,
9375124330,9602075727,1641827385,1641827534,Vi,BSNL,
9291629843,9576759106,1593447679,1593447826,BSNL,Vi,
9828885657,9291629843,1592033926,1592034052,Jio,BSNL,
9223634178,9886553019,1596593818,1596593964,Vi,BSNL,
9350635266,9829750398,1595626731,1595626773,Vi,Vi,
9709446808,9675752559,1641919653,1641919668,Airtel,BSNL,
9871323841,9675351200,1632464445,1632464490,Jio,Airtel,
9433741232,9225025908,1621614581,1621614612,Airtel,Airtel,
9895538219,9560881383,1593238738,1593238858,BSNL,BSNL,
9747670325,9235715164,1622308006,1622308040,Jio,Airtel,
9346779484,9834743653,1622269111,1622269173,Airtel,Jio,
9573888265,9773456088,1611364917,1611364982,Jio,Airtel,
9865450535,9791291523,1621547731,1621547889,BSNL,BSNL,
9619186870,9369276597,1607505654,1607505818,Vi,Jio,
9407670457,9861846490,1622832372,1622832535,Jio,Vi,
9419783960,9405142182,1609756147,1609756297,Airtel,Vi,
9614890292,9595100207,1611069830,1611069976,Airtel,BSNL,
9487854111,9346845336,1615490539,1615490592,BSNL,Airtel,
9704584955,9541638260,1608160277,1608160427,BSNL,Airtel,
9308307569,9403136102,1613344142,1613344333,Jio,Vi,
9423610417,9780116924,1627714211,1627714372,Jio,Airtel,
9354343443,9498825589,1631345820,1631345909,BSNL,Jio,
9288621188,9624283692,1599831659,1599831775,Airtel,Airtel,
9514900878,9350635266,1605662587,1605662752,Vi,Vi,
9493651599,9606501471,1608430287,1608430399,BSNL,BSNL,
9547777823,9614890292,1632005048,1632005112,BSNL,Airtel,
9401033724,9529932643,1614212465,1614212588,Airtel,BSNL,
9292077159,9564076317,1618818113,1618818226,BSNL,Jio,
9634673544,9670831784,1634916604,1634916739,Airtel,Airtel,
9337794237,9861369598,1625884979,1625885029,Jio,Vi,
9589334516,9346779484,1636321005,1636321108,Airtel,Airtel,
9895538219,9483693129,1601643204,1601643283,BSNL,Jio,
9306073552,9229544763,1630033546,1630033616,Airtel,BSNL,
9419783960,9653711156,1601572993,1601573111,Airtel,Airtel,
9220875032,9780584640,1633507211,1633507352,Airtel,Airtel,
9829019677,9723339874,1610512385,1610512529,Jio,Vi,
9589334516,9338476343,1636268016,1636268134,Airtel,BSNL,
9877362273,9256325355,1621810010,1621810105,Jio,BSNL,
9883060962,9360304271,1588942170,1588942272,Vi,BSNL,
9588237746,9366113797,1611227771,1611227898,Vi,Jio,
9240287202,9709868041,1639158278,1639158311,Vi,Jio,
9651755635,9798977587,1623128131,1623128219,BSNL,BSNL,
9651755635,9735548935,1607406762,1607406937,BSNL,BSNL,
9372303655,9807124948,1599120986,1599121125,BSNL,Airtel,
9345345153,9851953593,1637249277,1637249308,Jio,Jio,
9292077159,9568794458,1611244113,1611244243,BSNL,Vi,
9726705989,9780116924,1624085627,1624085710,Jio,Airtel,
9555766406,9319483280,1594598244,1594598323,Vi,Airtel,
9684637945,9274815769,1600425266,1600425398,Jio,Jio,
9670831784,9514900878,1596011293,1596011457,Airtel,Vi,
9220875032,9802358606,1596703984,1596704109,Airtel,Vi,
9826445625,9346467170,1622264886,1622264962,Jio,Vi,
9319483280,9625202945,1646337990,1646338001,Airtel,Jio,
9898640473,9358752096,1615823424,1615823445,Jio,Airtel,
9877362273,9583172173,1649506384,1649506475,Jio,Jio,
9443020319,9877362273,1602558482,1602558565,BSNL,Jio,
9842151783,9285862250,1595294659,1595294828,BSNL,Vi,
9397340693,9679943568,1632023337,1632023471,Jio,Airtel,
9631238356,9343586266,1623053359,1623053511,Airtel,Vi,
9460735165,9595100207,1637975221,1637975236,Jio,BSNL,
9840343284,9240287202,1625585419,1625585489,Airtel,Vi,
9374470903,9770730856,1641187299,1641187498,BSNL,Airtel,
9455111311,9555351555,1628134900,1628134957,BSNL,BSNL,
9337044846,9556743201,1645248461,1645248544,Vi,Jio,
9631950899,9670831784,1626825324,1626825344,BSNL,Airtel,
9747903327,9867275816,1638138573,1638138706,BSNL,Airtel,
9302156469,9376597978,1625136542,1625136725,Jio,Vi,
9897750872,9554858385,1631679431,1631679510,Airtel,Jio,
9554768463,9584203418,1636125235,1636125337,BSNL,Vi,
9663709832,9877729242,1613725937,1613726013,Airtel,Vi,
9851953593,9897933280,1603190646,1603190805,Jio,Airtel,
9554768463,9407670457,1640101254,1640101438,BSNL,Jio,
9305499043,9588237746,1609267664,1609267775,BSNL,Vi,
9595100207,9502504251,1603108835,1603108937,BSNL,BSNL,
9818980857,9823753987,1589121921,1589122007,Jio,BSNL,
9297901066,9758598396,1592326406,1592326457,Vi,Airtel,
9350324765,9742741877,1630063263,1630063434,Jio,Jio,
9214158901,9867275816,1644801910,1644801997,Jio,Airtel,
9346467170,9434213347,1588949099,1588949187,Vi,BSNL,
9351710412,9398509367,1591798900,1591799027,Airtel,BSNL,
9240287202,9675752559,1589949001,1589949123,Vi,BSNL,
9735548935,9842631392,1621614955,1621615031,BSNL,Airtel,
9307045157,9215762922,1638109172,1638109289,Jio,Vi,
9305499043,9377637930,1623431951,1623432139,BSNL,Vi,
9679943568,9744691664,1605782900,1605782921,Airtel,Airtel,
9593655477,9397340693,1605646207,1605646301,Jio,Jio,
9416797455,9865450535,1610935301,1610935335,BSNL,BSNL,
9209027279,9229302801,1593395346,1593395371,BSNL,Jio,
9373373939,9669388178,1603550487,1603550601,BSNL,Vi,
9488879402,9702550152,1636757641,1636757827,Vi,Airtel,
9292077159,9883060962,1629054976,1629054982,BSNL,Vi,
9559702187,9434213347,1636887681,1636887691,BSNL,BSNL,
9359531219,9728545090,1642531091,1642531121,BSNL,Vi,
9893602007,9647710964,1604043237,1604043332,BSNL,Airtel,
9302156469,9744414206,1591367683,1591367712,Jio,Vi,
9788402110,9483693129,1633868231,1633868327,Vi,Jio,
9336903744,9813872649,1614783385,1614783541,Airtel,Jio,
9842749295,9834743653,1624187124,1624187243,BSNL,Jio,
9460735165,9416319106,1594657507,1594657648,Jio,Vi,
9702550152,9676332604,1647936089,1647936197,Airtel,Airtel,
9373911838,9747670325,1633329653,1633329701,Vi,Jio,
9828885657,9338476343,1648418984,1648419061,Jio,BSNL,
9849698756,9407395177,1623719238,1623719399,Airtel,Jio,
9895897181,9377228733,1629131251,1629131383,Jio,Jio,
9529932643,9318058190,1629729753,1629729810,BSNL,Vi,
9560881383,9705512160,1607671678,1607671741,BSNL,Airtel,
9215762922,9748521209,1618003806,1618003824,Vi,Jio,
9373911838,9722378749,1650356102,1650356225,Vi,Jio,
9378790289,9433417725,1620759504,1620759585,Jio,Jio,
9324490902,9829611007,1649258398,1649258559,Vi,BSNL,
9639164954,9666224210,1621352063,1621352164,Vi,Vi,
9677831097,9654674806,1634912631,1634912731,Jio,Vi,
9223634178,9375286981,1625357744,1625357885,Vi,Jio,
9555766406,9855553706,1608434434,1608434457,Vi,Vi,
9307253379,9826445625,1593580465,1593580505,BSNL,Jio,
9826706940,9611894289,1601159857,1601159900,Airtel,Jio,
9624283692,9747670325,1595290379,1595290539,Airtel,Jio,
9338476343,9220117853,1616531797,1616531968,BSNL,Jio,
9556755227,9303302610,1591041388,1591041477,BSNL,Vi,
9789910881,9759340239,1604658761,1604658797,Jio,BSNL,
9308307569,9794225419,1637659372,1637659481,Jio,BSNL,
9531922484,9865450535,1604342443,1604342514,Airtel,BSNL,
9670831784,9676332604,1589576616,1589576773,Airtel,Airtel,
9641037271,9557973154,1588790104,1588790144,BSNL,Vi,
9744414206,9229544763,1624780141,1624780186,Vi,BSNL,
9233602061,9229302801,1618955613,1618955658,Jio,Jio,
9890403623,9324490902,1604073267,1604073351,BSNL,Vi,
9829611007,9780584640,1609117296,1609117351,BSNL,Airtel,
9200876168,9298630905,1590902161,1590902263,Airtel,Jio,
9583076913,9623382219,1617170582,1617170702,Jio,BSNL,
9641037271,9215762922,1622696062,1622696198,BSNL,Vi,
9355831550,9861369598,1618274365,1618274429,Vi,Vi,
9788402110,9357978272,1613011821,1613011974,Vi,Airtel,
9346467170,9346467170,1640283655,1640283786,Vi,Vi,
9676332604,9649700116,1602035495,1602035661,Airtel,Airtel,
9293404891,9214158901,1596550595,1596550632,BSNL,Jio,
9829484621,9330447377,1607187749,1607187764,Jio,Jio,
9519721735,9235715164,1593797236,1593797363,BSNL,Airtel,
9680234139,9324490902,1607704808,1607704978,BSNL,Vi,
9363652345,9240883757,1638533022,1638533182,Jio,Jio,
9840343284,9451710153,1600838756,1600838771,Airtel,Jio,
9438942320,9425821705,1623865321,1623865350,Airtel,Jio,
9357978272,9589334516,1589814632,1589814686,Airtel,Airtel,
9601428546,9221851335,1639929019,1639929104,Vi,BSNL,
9221615756,9560846765,1609276249,1609276412,Airtel,Jio,
9802358606,9615933139,1589459981,1589460159,Vi,BSNL,
9563072002,9556755227,1625604872,1625604958,Vi,BSNL,
9749165568,9791291523,1604044342,1604044463,Airtel,BSNL,
9481527621,9658019733,1633986443,1633986467,Jio,Jio,
9564076317,9591026868,1643593930,1643593981,Jio,Airtel,
9355792304,9556743201,1639558001,1639558161,Airtel,Jio,
9355036184,9824119947,1641449944,1641450083,Airtel,BSNL,
9324490902,9601428546,1634243370,1634243537,Vi,Vi,
9588237746,9469137213,1614606502,1614606694,Vi,Jio,
9536497998,9483675387,1596542579,1596542716,Vi,BSNL,
9705512160,9602075727,1619103698,1619103891,Airtel,BSNL,
9654674806,9773456088,1596706017,1596706213,Vi,Airtel,
9559702187,9588237746,1601461920,1601461967,BSNL,Vi,
9826445625,9631950899,1594036327,1594036454,Jio,BSNL,
9355792304,9240883757,1588943137,1588943170,Airtel,Jio,
9638729024,9895897181,1623044342,1623044457,Airtel,Jio,
9794225419,9578029486,1642869796,1642869972,BSNL,Vi,
9332535308,9805400388,1598938326,1598938379,Airtel,Airtel,
9274815769,9829632527,1637581365,1637581536,Jio,BSNL,
9768101780,9639164954,1640328014,1640328101,Airtel,Vi,
9274815769,9373373939,1593094369,1593094371,Jio,BSNL,
9220769519,9726705989,1626797543,1626797659,BSNL,Jio,
9620829737,9350635266,1617043480,1617043489,Jio,Vi,
9601837840,9895897181,1606663172,1606663304,Airtel,Jio,
9443020319,9788402110,1632397149,1632397192,BSNL,Vi,
9453032562,9684637945,1607996122,1607996319,Vi,Jio,
9654674806,9584203418,1602996719,1602996723,Vi,Vi,
9676332604,9357978272,1595995990,1595996092,Airtel,Airtel,
9626627344,9855553706,1647105979,1647106041,Airtel,Vi,
9807124948,9484387286,1642250033,1642250035,Airtel,Vi,
9702550152,9605544874,1603269099,1603269121,Airtel,Vi,
9288621188,9676322612,1601108364,1601108423,Airtel,Airtel,
9455111311,9351710412,1647975848,1647975949,BSNL,Airtel,
9808767292,9534451171,1599144491,1599144610,Airtel,BSNL,
9867275816,9487533669,1614949071,1614949128,Airtel,Jio,
9375286981,9657628332,1606841344,1606841488,Jio,Airtel,
9595775333,9215762922,1605113200,1605113300,Jio,Vi,
9773456088,9252747497,1605933345,1605933460,Airtel,Jio,
9229544763,9616641863,1640485125,1640485243,BSNL,BSNL,
9339443952,9780116924,1622183235,1622183239,Airtel,Airtel,
9466619376,9725913313,1629587900,1629588100,Airtel,Jio,
9528864943,9351710412,1617732026,1617732124,BSNL,Airtel,
9649700116,9754770151,1627330990,1627331074,Airtel,BSNL,
9777752051,9624283692,1612592727,1612592776,BSNL,Airtel,
9466619376,9343586266,1621069230,1621069390,Airtel,Vi,
9813872649,9877362273,1612152195,1612152355,Jio,Jio,
9453032562,9301304526,1634494089,1634494116,Vi,Vi,
9780116924,9280045528,1599913641,1599913741,Airtel,Airtel,
9359531219,9294558259,1601422518,1601422673,BSNL,BSNL,
9388047835,9759340239,1623042245,1623042365,BSNL,BSNL,
9225785341,9897933280,1600828853,1600829038,Jio,Airtel,
9666472310,9709446808,1625066562,1625066729,Vi,Airtel,
9285862250,9758598396,1608823184,1608823248,Vi,Airtel,
9607991391,9689689956,1588707648,1588707675,BSNL,Airtel,
9455111311,9454581820,1606517365,1606517549,BSNL,Airtel,
9791291523,9709868041,1644178888,1644178928,BSNL,Jio,
9675351200,9657628332,1650145899,1650146036,Airtel,Airtel,
9557973154,9295609330,1619123951,1619123995,Vi,Vi,
9220117853,9423610417,1642888884,1642889023,Jio,Jio,
9890403623,9638729024,1618017083,1618017114,BSNL,Airtel,
9359531219,9343586266,1629993474,1629993610,BSNL,Vi,
9551620541,9826232582,1607741205,1607741264,Jio,Vi,
9434213347,9861369598,1591400253,1591400356,BSNL,Vi,
9896503501,9403136102,1594492726,1594492846,Jio,Vi,
9342363381,9454749783,1617172667,1617172809,Jio,BSNL,
9842631392,9467186867,1623933130,1623933276,Airtel,BSNL,
9653236366,9254776719,1643056613,1643056711,Vi,BSNL,
9466619376,9852421377,1624924727,1624924750,Airtel,Jio,
9869871302,9842151783,1591458222,1591458379,Vi,BSNL,
9556743201,9658019733,1620963147,1620963222,Jio,Jio,
9438962732,9378790289,1614362026,1614362083,Airtel,Jio,
9491304591,9224586641,1646190104,1646190168,BSNL,Jio,
9200876168,9577987133,1627322296,1627322386,Airtel,Jio,
9426474926,9346779484,1627469916,1627470029,Vi,Airtel,
9653711156,9829750398,1590402776,1590402827,Airtel,Vi,
9235715164,9487533669,1644743513,1644743599,Airtel,Jio,
9577987133,9824119947,1647027550,1647027692,Jio,BSNL,
9221615756,9498825589,1617782047,1617782125,Airtel,Jio,
9647910724,9401033724,1650805198,1650805345,Airtel,Airtel,
9744414206,9617376128,1594846258,1594846396,Vi,Airtel,
9669388178,9366113797,1645524179,1645524340,Vi,Jio,
9324250118,9829019677,1590116076,1590116082,Vi,Jio,
9888391289,9256325355,1646828826,1646829000,Jio,BSNL,
9646068688,9593622934,1622389907,1622390064,Airtel,Vi,
9346779484,9755823592,1612986091,1612986220,Airtel,Airtel,
9547777823,9556755227,1636587519,1636587570,BSNL,BSNL,
9255081020,9292476642,1602427045,1602427214,Airtel,Vi,
9483693129,9220769519,1604728945,1604729117,Jio,BSNL,
9784474511,9220854608,1602141208,1602141259,BSNL,Airtel,
9626627344,9748521209,1589420943,1589420979,Airtel,Jio,
9895897181,9875263401,1621774525,1621774670,Jio,Jio,
9897933280,9886246158,1601249263,1601249443,Airtel,Vi,
9528864943,9684637945,1601927288,1601927418,BSNL,Jio,
9426474926,9332535308,1610063626,1610063654,Vi,Airtel,
9292077159,9419783960,1634240286,1634240360,BSNL,Airtel,
9592930772,9825842130,1615451958,1615452061,Airtel,Vi,
9343586266,9617376128,1643983303,1643983346,Vi,Airtel,
9536910667,9707168341,1598006329,1598006461,BSNL,Jio,
9487854111,9595775333,1598810268,1598810327,BSNL,Jio,
9634673544,9255081020,1591369441,1591369556,Airtel,Airtel,
9409594753,9788659931,1603912780,1603912874,Jio,BSNL,
9488879402,9519721735,1602375956,1602376124,Vi,BSNL,
9215762922,9886553019,1611398341,1611398528,Vi,BSNL,
9624283692,9487533669,1600682503,1600682664,Airtel,Jio,
9895897181,9285862250,1639470095,1639470106,Jio,Vi,
9663709832,9346467170,1647251971,1647252089,Airtel,Vi,
9398509367,9383702117,1617588434,1617588624,BSNL,Jio,
9781372855,9363652345,1649748274,1649748298,BSNL,Jio,
9297035776,9466954659,1639257304,1639257359,Airtel,BSNL,
9354579909,9256325355,1600510694,1600510732,Jio,BSNL,
9541638260,9855553706,1616706575,1616706723,Airtel,Vi,
9742741877,9487533669,1601500072,1601500144,Jio,Jio,
9388822224,9563072002,1616147101,1616147234,Airtel,Vi,
9521152218,9376597978,1638373578,1638373710,Vi,Vi,
9829750398,9781372855,1599610067,1599610163,Vi,BSNL,
9631950899,9753209530,1631865307,1631865409,BSNL,Vi,
9670831784,9519721735,1594307365,1594307400,Airtel,BSNL,
9556755227,9883060962,1604580050,1604580200,BSNL,Vi,
9736501652,9852421377,1647079018,1647079217,Airtel,Jio,
9292476642,9221615756,1598845537,1598845728,Vi,Airtel,
9697958617,9812827745,1649087285,1649087459,Jio,Jio,
9861098656,9298630905,1601170497,1601170528,Airtel,Jio,
9482413687,9220117853,1602405673,1602405818,BSNL,Jio,
9631950899,9679943568,1592413833,1592413838,BSNL,Airtel,
9491304591,9707168341,1598978061,1598978137,BSNL,Jio,
9886246158,9676332604,1621328349,1621328391,Vi,Airtel,
9666224210,9742741877,1616073220,1616073337,Vi,Jio,
9722378749,9787420640,1640835924,1640835948,Jio,Airtel,
9649700116,9256325355,1588092187,1588092199,Airtel,BSNL,
9653711156,9747670325,1638689095,1638689254,Airtel,Jio,
9541638260,9416319106,1627581184,1627581304,Airtel,Vi,
9388475295,9617376128,1593832075,1593832191,BSNL,Airtel,
9453032562,9829019677,1618274832,1618274875,Vi,Jio,
9528864943,9220117853,1612281457,1612281552,BSNL,Jio,
9726705989,9557973154,1647905194,1647905290,Jio,Vi,
9762837162,9375124330,1625369548,1625369634,Vi,Vi,
9319483280,9221851335,1596191327,1596191402,Airtel,BSNL,
9481527621,9466619376,1601479457,1601479464,Jio,Airtel,
9653236366,9225025908,1617081111,1617081273,Vi,Airtel,
9364582321,9646665625,1611023914,1611024056,Jio,Jio,
9267482669,9280045528,1616910717,1616910752,Jio,Airtel,
9758598396,9840343284,1602083781,1602083807,Airtel,Airtel,
9555351555,9589334516,1621208544,1621208602,BSNL,Airtel,
9547777823,9252747497,1627079566,1627079615,BSNL,Jio,
9383702117,9318058190,1637378996,1637379057,Jio,Vi,
9363652345,9664364741,1636199379,1636199478,Jio,Jio,
9759340239,9433417725,1598096356,1598096551,BSNL,Jio,
9829611007,9895538219,1603873534,1603873636,BSNL,BSNL,
9493651599,9376597978,1607091904,1607091940,BSNL,Vi,
9301304526,9454394468,1602769503,1602769647,Vi,Airtel,
9350635266,9849698756,1619106028,1619106197,Vi,Airtel,
